timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-18T10:01:10,codecarbon,8bebe212-10de-4f1e-a719-6c3860cdf1cd,160.1474061012268,0.0010372172593034,6.476641018137148e-06,22.5,26.907282424544835,11.91917896270752,0.0010008775264024,0.0012524668353059,0.0005301301985932,0.0027834745603017,Italy,ITA,campania,,,Windows-10-10.0.22621-SP0,3.8.0,2.5.0,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA RTX A3000 Laptop GPU,14.79,40.7667,31.78447723388672,machine,N,1.0
2024-07-18T10:22:07,codecarbon,9ff2afd7-311d-458a-b5c0-26af0e77dd59,165.9398000240326,0.0010444888601832,6.294384228689918e-06,22.5,24.717264404456863,11.91917896270752,0.0010370674222707,0.0012166198621839,0.0005493013322126,0.0028029886166673,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.8.0,2.5.0,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA RTX A3000 Laptop GPU,,,31.78447723388672,machine,N,1.0
2024-08-05T10:18:51,codecarbon,b63d562a-bbe3-4b25-9bf6-2a5173738072,157.65995121002197,0.0010173280790889431,6.452672801691662e-06,22.5,26.707490418268193,11.91917896270752,0.0009853306725621223,0.0012229079227699946,0.0005218613930987374,0.0027300999884308547,Italy,ITA,,,,Windows-10-10.0.22621-SP0,3.8.0,2.5.0,16,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,1,1 x NVIDIA RTX A3000 Laptop GPU,,,31.78447723388672,machine,N,1.0
